kills,win,prev_rating,new_rating,new_sigma,file_number
1,0,110.0,98.36,44.47,58
0,0,98.36,90.4,39.7,58
0,0,90.4,58.6,25.85,58
0,1,58.6,59.8,25.74,58
0,0,58.6,52.56,22.78,58
3,1,52.56,110.21,9.71,58
0,1,110.21,112.47,9.63,58
0,1,112.47,112.76,9.62,58
1,1,112.76,117.29,8.94,58
0,1,117.29,118.35,8.88,58
0,0,118.35,116.35,8.36,58
0,1,116.35,117.14,8.32,58
1,0,117.14,114.52,8.13,58
0,0,114.52,112.92,7.78,58
1,1,112.92,114.21,7.59,58
0,1,114.21,117.91,7.36,58
0,0,114.21,109.74,7.25,58
