kills,win,prev_rating,new_rating,new_sigma,file_number
1,1,110.0,135.15,40.17,59
0,1,135.15,140.24,39.89,59
0,0,135.15,102.2,26.33,59
0,0,102.2,86.53,20.12,59
0,0,86.53,85.96,19.76,59
0,1,85.96,102.74,17.71,59
0,0,102.74,99.05,16.19,59
0,0,99.05,97.82,15.54,60
0,1,97.82,101.71,15.43,60
0,0,101.71,90.18,12.44,60
0,0,90.18,89.23,12.0,60
1,0,89.23,89.05,11.96,60
0,0,89.05,87.67,11.51,60
0,0,89.05,87.67,11.51,60
0,0,87.67,87.13,11.27,60
0,1,87.13,91.92,11.12,60
0,0,91.92,86.98,9.63,60
0,1,86.98,88.45,9.56,60
0,1,88.45,88.61,9.55,60
0,1,88.61,89.16,9.51,60
0,1,88.61,89.16,9.51,60
0,0,89.16,86.68,8.62,60
0,0,86.68,86.02,8.31,60
