kills,win,prev_rating,new_rating,new_sigma,file_number
1,1,102.32,102.33,1.53,63
4,1,102.33,102.54,1.49,63
1,0,102.54,102.43,1.49,63
1,0,102.43,102.4,1.49,63
1,0,102.4,102.09,1.49,63
0,1,102.09,102.1,1.5,63
0,1,102.1,102.1,1.5,63
0,0,102.1,101.67,1.49,63
1,0,101.67,101.47,1.49,63
1,0,101.47,101.34,1.49,63
1,0,101.34,101.16,1.49,63
0,1,101.16,101.2,1.49,63
0,1,101.2,101.21,1.5,63
0,0,101.2,101.18,1.5,63
2,1,101.18,101.36,1.48,63
1,0,101.36,101.26,1.48,63
3,1,101.26,101.68,1.45,63
1,1,101.68,101.73,1.45,63
1,1,101.73,101.75,1.45,63
0,0,101.75,101.44,1.44,63
1,1,101.44,101.45,1.44,63
3,1,101.45,101.62,1.42,63
0,0,101.62,101.47,1.42,63
0,1,101.47,101.48,1.42,64
0,1,101.47,101.48,1.42,64
0,0,101.48,101.17,1.41,64
0,0,101.17,100.9,1.4,64
0,1,100.9,100.98,1.4,64
0,0,100.9,100.61,1.4,64
1,1,100.61,100.83,1.4,64
1,1,100.83,100.86,1.4,64
1,1,100.86,100.99,1.4,64
1,1,100.86,100.99,1.4,64
0,1,100.99,101.0,1.4,64
0,1,101.0,101.02,1.4,64
0,0,101.0,100.92,1.4,64
0,0,101.0,100.92,1.4,64
0,0,101.0,100.92,1.4,64
3,1,100.92,101.14,1.38,64
3,1,101.14,101.3,1.37,64
5,1,101.3,101.49,1.34,64
2,1,101.49,101.75,1.33,64
1,0,101.75,101.72,1.33,64
0,0,101.72,101.61,1.33,64
